day,slot,mechanism,location,kl15,note
171,1,evaporation,TK-03,0.000261,FREE VENT - PV valve missing/stuck open
171,1,evaporation,TK-05,0.004716,"PV valve, set 2.5 kPa"
171,1,evaporation,loading bays,0.005428,vapour displaced from road tankers
171,1,leakage,SEG-B,0.504,step change from onset
171,1,seepage,SEG-D,1.3336,quadratic growth from onset
171,2,evaporation,TK-02,0.002258,"PV valve, set 2.5 kPa"
171,2,evaporation,TK-03,0.000224,FREE VENT - PV valve missing/stuck open
171,2,evaporation,loading bays,0.002341,vapour displaced from road tankers
171,2,leakage,SEG-B,0.288,step change from onset
171,2,seepage,SEG-D,0.762,quadratic growth from onset
172,0,evaporation,TK-03,0.000219,FREE VENT - PV valve missing/stuck open
172,0,evaporation,TK-04,0.003902,"PV valve, set 2.5 kPa"
172,0,evaporation,loading bays,0.003255,vapour displaced from road tankers
172,0,leakage,SEG-B,0.408,step change from onset
172,0,seepage,SEG-D,1.0968,quadratic growth from onset
172,1,evaporation,TK-02,0.005382,"PV valve, set 2.5 kPa"
172,1,evaporation,TK-03,0.000283,FREE VENT - PV valve missing/stuck open
172,1,evaporation,loading bays,0.005043,vapour displaced from road tankers
172,1,leakage,SEG-B,0.504,step change from onset
172,1,seepage,SEG-D,1.3548,quadratic growth from onset
172,2,evaporation,TK-01,0.003682,"PV valve, set 2.5 kPa"
172,2,evaporation,TK-03,0.000249,FREE VENT - PV valve missing/stuck open
172,2,evaporation,loading bays,0.002341,vapour displaced from road tankers
172,2,leakage,SEG-B,0.288,step change from onset
172,2,seepage,SEG-D,0.7742,quadratic growth from onset
173,0,evaporation,TK-03,0.000229,FREE VENT - PV valve missing/stuck open
173,0,evaporation,TK-05,0.00322,"PV valve, set 2.5 kPa"
173,0,evaporation,loading bays,0.002839,vapour displaced from road tankers
173,0,leakage,SEG-B,0.408,step change from onset
173,0,seepage,SEG-D,1.1141,quadratic growth from onset
173,1,evaporation,TK-03,0.005271,FREE VENT - PV valve missing/stuck open
173,1,evaporation,loading bays,0.003629,vapour displaced from road tankers
173,1,leakage,SEG-B,0.504,step change from onset
173,1,seepage,SEG-D,1.3763,quadratic growth from onset
173,2,evaporation,TK-03,0.000207,FREE VENT - PV valve missing/stuck open
173,2,evaporation,TK-04,0.002299,"PV valve, set 2.5 kPa"
173,2,evaporation,loading bays,0.002629,vapour displaced from road tankers
173,2,leakage,SEG-B,0.288,step change from onset
173,2,seepage,SEG-D,0.7864,quadratic growth from onset
174,0,evaporation,TK-03,0.000197,FREE VENT - PV valve missing/stuck open
174,0,evaporation,TK-05,0.003378,"PV valve, set 2.5 kPa"
174,0,evaporation,loading bays,0.002861,vapour displaced from road tankers
174,0,leakage,SEG-B,0.408,step change from onset
174,0,seepage,SEG-D,1.1316,quadratic growth from onset
174,1,evaporation,TK-01,0.006142,"PV valve, set 2.5 kPa"
174,1,evaporation,TK-03,0.000271,FREE VENT - PV valve missing/stuck open
174,1,evaporation,loading bays,0.004846,vapour displaced from road tankers
174,1,leakage,SEG-B,0.504,step change from onset
174,1,seepage,SEG-D,1.3978,quadratic growth from onset
174,2,evaporation,TK-02,0.002289,"PV valve, set 2.5 kPa"
174,2,evaporation,TK-03,0.000241,FREE VENT - PV valve missing/stuck open
174,2,evaporation,loading bays,0.002575,vapour displaced from road tankers
174,2,leakage,SEG-B,0.288,step change from onset
174,2,seepage,SEG-D,0.7988,quadratic growth from onset
175,0,evaporation,TK-03,0.000221,FREE VENT - PV valve missing/stuck open
175,0,evaporation,TK-04,0.003096,"PV valve, set 2.5 kPa"
175,0,evaporation,loading bays,0.003431,vapour displaced from road tankers
175,0,leakage,SEG-B,0.408,step change from onset
175,0,seepage,SEG-D,1.1492,quadratic growth from onset
175,1,evaporation,TK-03,0.000303,FREE VENT - PV valve missing/stuck open
175,1,evaporation,TK-05,0.005268,"PV valve, set 2.5 kPa"
175,1,evaporation,loading bays,0.004719,vapour displaced from road tankers
175,1,leakage,SEG-B,0.504,step change from onset
175,1,seepage,SEG-D,1.4196,quadratic growth from onset
175,2,evaporation,TK-03,0.002527,FREE VENT - PV valve missing/stuck open
175,2,evaporation,loading bays,0.002345,vapour displaced from road tankers
175,2,leakage,SEG-B,0.288,step change from onset
175,2,seepage,SEG-D,0.8112,quadratic growth from onset
176,0,evaporation,TK-02,0.002807,"PV valve, set 2.5 kPa"
176,0,evaporation,TK-03,0.000224,FREE VENT - PV valve missing/stuck open
176,0,evaporation,loading bays,0.002979,vapour displaced from road tankers
176,0,leakage,SEG-B,0.408,step change from onset
176,0,seepage,SEG-D,1.1669,quadratic growth from onset
176,1,evaporation,TK-03,0.000296,FREE VENT - PV valve missing/stuck open
176,1,evaporation,TK-04,0.006514,"PV valve, set 2.5 kPa"
176,1,evaporation,loading bays,0.004684,vapour displaced from road tankers
176,1,leakage,SEG-B,0.504,step change from onset
176,1,seepage,SEG-D,1.4415,quadratic growth from onset
176,2,evaporation,TK-01,0.003131,"PV valve, set 2.5 kPa"
176,2,evaporation,TK-03,0.000258,FREE VENT - PV valve missing/stuck open
176,2,evaporation,loading bays,0.002069,vapour displaced from road tankers
176,2,leakage,SEG-B,0.288,step change from onset
176,2,seepage,SEG-D,0.8237,quadratic growth from onset
177,0,evaporation,TK-03,0.003782,FREE VENT - PV valve missing/stuck open
177,0,evaporation,loading bays,0.00285,vapour displaced from road tankers
177,0,leakage,SEG-B,0.408,step change from onset
177,0,seepage,SEG-D,1.1848,quadratic growth from onset
177,1,evaporation,TK-02,0.006374,"PV valve, set 2.5 kPa"
177,1,evaporation,TK-03,0.000263,FREE VENT - PV valve missing/stuck open
177,1,evaporation,loading bays,0.005388,vapour displaced from road tankers
177,1,leakage,SEG-B,0.504,step change from onset
177,1,seepage,SEG-D,1.4636,quadratic growth from onset
177,2,evaporation,TK-03,0.000226,FREE VENT - PV valve missing/stuck open
177,2,evaporation,TK-05,0.003201,"PV valve, set 2.5 kPa"
177,2,evaporation,loading bays,0.002041,vapour displaced from road tankers
177,2,leakage,SEG-B,0.288,step change from onset
177,2,seepage,SEG-D,0.8364,quadratic growth from onset
178,0,evaporation,TK-01,0.003588,"PV valve, set 2.5 kPa"
178,0,evaporation,TK-03,0.000216,FREE VENT - PV valve missing/stuck open
178,0,evaporation,loading bays,0.002821,vapour displaced from road tankers
178,0,leakage,SEG-B,0.408,step change from onset
178,0,seepage,SEG-D,1.2029,quadratic growth from onset
178,1,evaporation,TK-03,0.000275,FREE VENT - PV valve missing/stuck open
178,1,evaporation,TK-05,0.005275,"PV valve, set 2.5 kPa"
178,1,evaporation,loading bays,0.004476,vapour displaced from road tankers
178,1,leakage,SEG-B,0.504,step change from onset
178,1,seepage,SEG-D,1.4859,quadratic growth from onset
178,2,evaporation,TK-03,0.000227,FREE VENT - PV valve missing/stuck open
178,2,evaporation,TK-04,0.002369,"PV valve, set 2.5 kPa"
178,2,evaporation,loading bays,0.002122,vapour displaced from road tankers
178,2,leakage,SEG-B,0.288,step change from onset
178,2,seepage,SEG-D,0.8491,quadratic growth from onset
179,0,evaporation,TK-03,0.004041,FREE VENT - PV valve missing/stuck open
179,0,evaporation,loading bays,0.002837,vapour displaced from road tankers
179,0,leakage,SEG-B,0.408,step change from onset
179,0,seepage,SEG-D,1.221,quadratic growth from onset
179,1,evaporation,TK-02,0.006136,"PV valve, set 2.5 kPa"
179,1,evaporation,TK-03,0.000249,FREE VENT - PV valve missing/stuck open
179,1,evaporation,loading bays,0.004728,vapour displaced from road tankers
179,1,leakage,SEG-B,0.504,step change from onset
179,1,seepage,SEG-D,1.5083,quadratic growth from onset
179,2,evaporation,TK-01,0.002398,"PV valve, set 2.5 kPa"
179,2,evaporation,TK-03,0.000204,FREE VENT - PV valve missing/stuck open
179,2,evaporation,loading bays,0.00222,vapour displaced from road tankers
179,2,leakage,SEG-B,0.288,step change from onset
179,2,seepage,SEG-D,0.8619,quadratic growth from onset
0,-1,meter drift,LB-03,0.0,under-registering
1,-1,meter drift,LB-03,0.00867,under-registering
2,-1,meter drift,LB-03,0.0203,under-registering
3,-1,meter drift,LB-03,0.02206,under-registering
4,-1,meter drift,LB-03,0.0209,under-registering
5,-1,meter drift,LB-03,0.03606,under-registering
6,-1,meter drift,LB-03,0.05427,under-registering
7,-1,meter drift,LB-03,0.03578,under-registering
8,-1,meter drift,LB-03,0.06426,under-registering
9,-1,meter drift,LB-03,0.03925,under-registering
10,-1,meter drift,LB-03,0.06435,under-registering
11,-1,meter drift,LB-03,0.0781,under-registering
12,-1,meter drift,LB-03,0.08984,under-registering
13,-1,meter drift,LB-03,0.08702,under-registering
14,-1,meter drift,LB-03,0.12228,under-registering
15,-1,meter drift,LB-03,0.09641,under-registering
16,-1,meter drift,LB-03,0.13065,under-registering
17,-1,meter drift,LB-03,0.1205,under-registering
18,-1,meter drift,LB-03,0.10127,under-registering
19,-1,meter drift,LB-03,0.14965,under-registering
20,-1,meter drift,LB-03,0.14225,under-registering
21,-1,meter drift,LB-03,0.15601,under-registering
22,-1,meter drift,LB-03,0.17109,under-registering
23,-1,meter drift,LB-03,0.14236,under-registering
24,-1,meter drift,LB-03,0.12232,under-registering
25,-1,meter drift,LB-03,0.22982,under-registering
26,-1,meter drift,LB-03,0.12044,under-registering
27,-1,meter drift,LB-03,0.21429,under-registering
28,-1,meter drift,LB-03,0.1383,under-registering
29,-1,meter drift,LB-03,0.21796,under-registering
30,-1,meter drift,LB-03,0.19251,under-registering
31,-1,meter drift,LB-03,0.23527,under-registering
32,-1,meter drift,LB-03,0.15834,under-registering
33,-1,meter drift,LB-03,0.21427,under-registering
34,-1,meter drift,LB-03,0.37179,under-registering
35,-1,meter drift,LB-03,0.30122,under-registering
36,-1,meter drift,LB-03,0.1705,under-registering
37,-1,meter drift,LB-03,0.29023,under-registering
38,-1,meter drift,LB-03,0.22337,under-registering
39,-1,meter drift,LB-03,0.26101,under-registering
40,-1,meter drift,LB-03,0.17485,under-registering
41,-1,meter drift,LB-03,0.22959,under-registering
42,-1,meter drift,LB-03,0.21565,under-registering
43,-1,meter drift,LB-03,0.23382,under-registering
44,-1,meter drift,LB-03,0.27297,under-registering
45,-1,meter drift,LB-03,0.39974,under-registering
46,-1,meter drift,LB-03,0.38596,under-registering
47,-1,meter drift,LB-03,0.17734,under-registering
48,-1,meter drift,LB-03,0.37677,under-registering
49,-1,meter drift,LB-03,0.36693,under-registering
50,-1,meter drift,LB-03,0.30479,under-registering
51,-1,meter drift,LB-03,0.35856,under-registering
52,-1,meter drift,LB-03,0.29317,under-registering
53,-1,meter drift,LB-03,0.35213,under-registering
54,-1,meter drift,LB-03,0.4966,under-registering
55,-1,meter drift,LB-03,0.39549,under-registering
56,-1,meter drift,LB-03,0.38811,under-registering
57,-1,meter drift,LB-03,0.36396,under-registering
58,-1,meter drift,LB-03,0.29191,under-registering
59,-1,meter drift,LB-03,0.3752,under-registering
60,-1,meter drift,LB-03,0.40467,under-registering
61,-1,meter drift,LB-03,0.60972,under-registering
62,-1,meter drift,LB-03,0.48917,under-registering
63,-1,meter drift,LB-03,0.2689,under-registering
64,-1,meter drift,LB-03,0.5341,under-registering
65,-1,meter drift,LB-03,0.44537,under-registering
66,-1,meter drift,LB-03,0.44995,under-registering
67,-1,meter drift,LB-03,0.36843,under-registering
68,-1,meter drift,LB-03,0.52713,under-registering
69,-1,meter drift,LB-03,0.5346,under-registering
70,-1,meter drift,LB-03,0.47635,under-registering
71,-1,meter drift,LB-03,0.38193,under-registering
72,-1,meter drift,LB-03,0.36136,under-registering
73,-1,meter drift,LB-03,0.51018,under-registering
74,-1,meter drift,LB-03,0.58582,under-registering
75,-1,meter drift,LB-03,0.44952,under-registering
76,-1,meter drift,LB-03,0.46506,under-registering
77,-1,meter drift,LB-03,0.48971,under-registering
78,-1,meter drift,LB-03,0.40587,under-registering
79,-1,meter drift,LB-03,0.58235,under-registering
80,-1,meter drift,LB-03,0.55754,under-registering
81,-1,meter drift,LB-03,0.3489,under-registering
82,-1,meter drift,LB-03,0.60269,under-registering
83,-1,meter drift,LB-03,0.68789,under-registering
84,-1,meter drift,LB-03,0.62514,under-registering
85,-1,meter drift,LB-03,0.86991,under-registering
86,-1,meter drift,LB-03,0.39641,under-registering
87,-1,meter drift,LB-03,0.60889,under-registering
88,-1,meter drift,LB-03,0.80645,under-registering
89,-1,meter drift,LB-03,0.6798,under-registering
90,-1,meter drift,LB-03,0.0,under-registering
91,-1,meter drift,LB-03,0.00536,under-registering
92,-1,meter drift,LB-03,0.01135,under-registering
93,-1,meter drift,LB-03,0.01936,under-registering
94,-1,meter drift,LB-03,0.02707,under-registering
95,-1,meter drift,LB-03,0.06831,under-registering
96,-1,meter drift,LB-03,0.05152,under-registering
97,-1,meter drift,LB-03,0.0372,under-registering
98,-1,meter drift,LB-03,0.05953,under-registering
99,-1,meter drift,LB-03,0.0608,under-registering
100,-1,meter drift,LB-03,0.08965,under-registering
101,-1,meter drift,LB-03,0.06746,under-registering
102,-1,meter drift,LB-03,0.06565,under-registering
103,-1,meter drift,LB-03,0.09111,under-registering
104,-1,meter drift,LB-03,0.08694,under-registering
105,-1,meter drift,LB-03,0.0863,under-registering
106,-1,meter drift,LB-03,0.09231,under-registering
107,-1,meter drift,LB-03,0.12516,under-registering
108,-1,meter drift,LB-03,0.13401,under-registering
109,-1,meter drift,LB-03,0.25594,under-registering
110,-1,meter drift,LB-03,0.16498,under-registering
111,-1,meter drift,LB-03,0.22199,under-registering
112,-1,meter drift,LB-03,0.17463,under-registering
113,-1,meter drift,LB-03,0.18287,under-registering
114,-1,meter drift,LB-03,0.12369,under-registering
115,-1,meter drift,LB-03,0.17681,under-registering
116,-1,meter drift,LB-03,0.17556,under-registering
117,-1,meter drift,LB-03,0.17849,under-registering
118,-1,meter drift,LB-03,0.222,under-registering
119,-1,meter drift,LB-03,0.1922,under-registering
120,-1,meter drift,LB-03,0.20618,under-registering
121,-1,meter drift,LB-03,0.26807,under-registering
122,-1,meter drift,LB-03,0.2941,under-registering
123,-1,meter drift,LB-03,0.19748,under-registering
124,-1,meter drift,LB-03,0.28412,under-registering
125,-1,meter drift,LB-03,0.20497,under-registering
126,-1,meter drift,LB-03,0.20885,under-registering
127,-1,meter drift,LB-03,0.22095,under-registering
128,-1,meter drift,LB-03,0.29409,under-registering
129,-1,meter drift,LB-03,0.26101,under-registering
130,-1,meter drift,LB-03,0.27279,under-registering
131,-1,meter drift,LB-03,0.21429,under-registering
132,-1,meter drift,LB-03,0.31875,under-registering
133,-1,meter drift,LB-03,0.3195,under-registering
134,-1,meter drift,LB-03,0.37355,under-registering
135,-1,meter drift,LB-03,0.13768,under-registering
136,-1,meter drift,LB-03,0.41007,under-registering
137,-1,meter drift,LB-03,0.4821,under-registering
138,-1,meter drift,LB-03,0.35237,under-registering
139,-1,meter drift,LB-03,0.3158,under-registering
140,-1,meter drift,LB-03,0.47623,under-registering
141,-1,meter drift,LB-03,0.46249,under-registering
142,-1,meter drift,LB-03,0.37123,under-registering
143,-1,meter drift,LB-03,0.30984,under-registering
144,-1,meter drift,LB-03,0.36601,under-registering
145,-1,meter drift,LB-03,0.32027,under-registering
146,-1,meter drift,LB-03,0.41433,under-registering
147,-1,meter drift,LB-03,0.58245,under-registering
148,-1,meter drift,LB-03,0.347,under-registering
149,-1,meter drift,LB-03,0.39222,under-registering
150,-1,meter drift,LB-03,0.34411,under-registering
151,-1,meter drift,LB-03,0.61953,under-registering
152,-1,meter drift,LB-03,0.32471,under-registering
153,-1,meter drift,LB-03,0.43092,under-registering
154,-1,meter drift,LB-03,0.38911,under-registering
155,-1,meter drift,LB-03,0.31383,under-registering
156,-1,meter drift,LB-03,0.27742,under-registering
157,-1,meter drift,LB-03,0.44345,under-registering
158,-1,meter drift,LB-03,0.39205,under-registering
159,-1,meter drift,LB-03,0.47902,under-registering
160,-1,meter drift,LB-03,0.37705,under-registering
161,-1,meter drift,LB-03,0.48745,under-registering
162,-1,meter drift,LB-03,0.59148,under-registering
163,-1,meter drift,LB-03,0.51051,under-registering
164,-1,meter drift,LB-03,0.6226,under-registering
165,-1,meter drift,LB-03,0.523,under-registering
166,-1,meter drift,LB-03,0.54868,under-registering
167,-1,meter drift,LB-03,0.50191,under-registering
168,-1,meter drift,LB-03,0.39818,under-registering
169,-1,meter drift,LB-03,0.70606,under-registering
170,-1,meter drift,LB-03,0.65392,under-registering
171,-1,meter drift,LB-03,0.34454,under-registering
172,-1,meter drift,LB-03,0.84954,under-registering
173,-1,meter drift,LB-03,0.37158,under-registering
174,-1,meter drift,LB-03,0.45504,under-registering
175,-1,meter drift,LB-03,0.47959,under-registering
176,-1,meter drift,LB-03,0.48669,under-registering
177,-1,meter drift,LB-03,0.83208,under-registering
178,-1,meter drift,LB-03,0.47281,under-registering
179,-1,meter drift,LB-03,0.37254,under-registering
0,-1,meter drift,LB-07,0.0,over-registering
1,-1,meter drift,LB-07,-0.0042,over-registering
2,-1,meter drift,LB-07,-0.00958,over-registering
3,-1,meter drift,LB-07,-0.01327,over-registering
4,-1,meter drift,LB-07,-0.01328,over-registering
5,-1,meter drift,LB-07,-0.01738,over-registering
6,-1,meter drift,LB-07,-0.03165,over-registering
7,-1,meter drift,LB-07,-0.02968,over-registering
8,-1,meter drift,LB-07,-0.02873,over-registering
9,-1,meter drift,LB-07,-0.05862,over-registering
10,-1,meter drift,LB-07,-0.03994,over-registering
11,-1,meter drift,LB-07,-0.04625,over-registering
12,-1,meter drift,LB-07,-0.0572,over-registering
13,-1,meter drift,LB-07,-0.06729,over-registering
14,-1,meter drift,LB-07,-0.06946,over-registering
15,-1,meter drift,LB-07,-0.08621,over-registering
16,-1,meter drift,LB-07,-0.0602,over-registering
17,-1,meter drift,LB-07,-0.06109,over-registering
